,0,1,2
0,0.0495550557785644,59452262006.42847,47.11243502682856
1,0.0500161607363991,56091712687.63867,47.45831019804217
2,0.0491396633777964,61488196153.08667,46.87604191659685
3,0.049718264097618,58165960086.63892,47.21713656047511
4,0.0499299587602522,56333163879.8689,47.42468147680692
5,0.0473010898295245,74978446296.19727,45.777942062141726
6,0.0320061479015206,393966606381.5159,32.15993221293322
7,0.0500148113061772,56590003545.58179,47.371796543724585
8,0.0319691409939851,393416508827.5724,32.19964317548178
9,0.0504672043570981,55169045583.27075,47.5922173980756
10,0.0463145001826564,83015854517.92871,45.11294159172696
11,0.0451023703763796,93388773636.34229,44.30639316089183
12,0.0501590658361354,55835317804.48926,47.50707511405643
13,0.0448630313866902,95094436890.1548,44.16991931314047
14,0.049699922319038,56961160094.10278,47.28518738383532
15,0.0489327560683371,62302907155.80908,46.76917524081476
16,0.047673356709789,71716731362.31201,46.02380161395835
17,0.0471668930642136,75477041183.92505,45.71423839039159
18,0.0314591183367284,374599949999.3745,32.45069818834968
19,0.049394949210972,60210659863.60425,47.02689714070269
20,0.0349208835624475,547057978248.6967,30.609477479388143
21,0.045008447382556,93667628967.00708,44.265578190809386
22,0.0491247662070362,61557352827.00122,46.86505118986489
23,0.0468760826018273,78834376951.75342,45.50413134261235
24,0.0309129133485392,293105688048.67017,33.82945482088582
25,0.0313573171698749,360245229179.3362,32.646964443636946
26,0.0473348211478169,74103235909.0127,45.815985856231485
27,0.0451811593684612,92846543829.03123,44.35071231532998
28,0.0500374820390105,56037558648.541504,47.46968288025925
29,0.034666592593051,532081999077.70654,30.717851381890235
30,0.0499198274243505,56449134716.71826,47.41754796199795
31,0.0473783992257845,73946933114.3247,45.84185929699543
32,0.0307588518680487,339303493061.8236,32.9798870641982
33,0.0470413394661302,76526042078.3042,45.62364637499587
34,0.0470984689398881,75905710695.7439,45.666467078115225
35,0.0321644225798627,405381064146.6245,32.00994193143023
36,0.0469053237826131,78161350836.13428,45.52378839383269
37,0.0473430533893704,74006814896.82544,45.82185791692479
38,0.0482896599278049,66061582197.92236,46.396849114411786
39,0.0555194680241494,31362292534.271,50.33034546391523
40,0.0493697705718809,60255845302.62329,47.01774661219923
41,0.0471409517133867,75686165607.94849,45.69634808652351
42,0.0346744814990321,529491100267.1315,30.73980106221781
43,0.0332737943435515,450672414426.845,31.579638393859614
44,0.0332758972911438,451146497746.5359,31.5458727565073
45,0.0339273080327602,493352943752.4745,31.02237001651136
46,0.0309118141480482,295212387226.5537,33.79677699196606
47,0.0349149446162639,548805604030.7005,30.550900303492064
48,0.0480031488483398,68920399332.969,46.198296767463226
49,0.0494082564954092,59980207672.4812,47.044256723527326
50,0.0418392384096613,126621802639.1355,42.1360373108394
51,0.0355563052752116,585273996562.7275,30.259381492852476
52,0.0470211061337184,76780076833.10474,45.60880877396231
53,0.036984429032846,184768854236.54224,38.64832629998661
54,0.0451624389806383,93010263911.17604,44.339391353082725
55,0.0307126550219265,337532278588.52295,32.997326805503675
56,0.0491032943943569,61846409894.15674,46.85308580414477
57,0.0452742325826543,92235315114.47804,44.40880543315102
