,0,1,2
0,0.0260621065579885,109501064570.84338,34.92664557541673
1,0.0320429844105604,82215809628.32397,38.46485865140895
2,0.0304697331879284,94588012980.5526,37.53121000346321
3,0.0263414400545924,122158026088.19896,34.87947845143967
4,0.0283735383889293,100251773408.30151,36.23615614162115
5,0.0275795358751481,102936209237.40454,35.794057245875166
6,0.0262055844744981,159393691087.60583,34.73707355041696
7,0.0265329866306229,134245312912.79993,34.47346679596696
8,0.0268082679925488,104898655049.43164,35.46457171466096
9,0.0259322538804975,135486019094.90868,34.91303393667208
10,0.0319233865800106,85001281653.91382,38.397643784720735
11,0.0290386437493134,96719242312.60692,36.645021033854086
12,0.0260618414982042,109560501977.22498,34.92649563481124
13,0.0262096859826622,159324512923.17908,34.737707705288024
14,0.0263556333827114,122904978491.62816,34.692102505716306
15,0.0264906625193049,143033956264.0089,34.47052477541344
16,0.0283739017826962,100224570734.46275,36.23613435917162
17,0.0263355634153632,123514843384.21776,34.876124674503465
18,0.0267940890146682,105562802789.70692,35.460631856425024
19,0.0267948569420491,105292399921.82446,35.46071536358634
20,0.0307800081982349,88737765734.39099,37.676945825080566
21,0.0261889472549717,156923031778.1859,34.77127969938453
22,0.0284806126179415,99795922426.9043,36.30011819546511
23,0.0264046397906443,106541394805.86682,35.197348822590776
24,0.0319159707176001,85773280015.30164,38.4006567696145
25,0.0264830478088906,132853720644.88013,34.533377100275864
26,0.0261384542126551,129360380063.78831,34.867497684311815
27,0.0260453652252807,110131599066.11646,34.927354573620114
28,0.0283736732273012,100229349781.07848,36.236049425061054
29,0.0267922892150831,105670779477.75987,35.45958668038311
30,0.0266358346367502,129355899610.55104,34.63237649373326
31,0.0263542329850944,132312095246.78004,34.64064373357812
32,0.0264087305435248,108901828010.63574,35.19099946885527
33,0.0262100459131995,159297702403.5669,34.73762230046219
34,0.0307692428017218,90452569537.40308,37.696096363496736
35,0.0319350418803454,84067462851.59424,38.38852433703189
36,0.0261903562411541,154004458504.00256,34.77443497167019
37,0.0264181773340264,142913548359.3069,34.52368995649785
38,0.0264002664450241,107020406272.20886,35.19643894870436
39,0.0319285693935747,84108589771.40393,38.38912268710609
40,0.0286306222588041,99613397826.36084,36.40587552565047
41,0.0290452061101412,96685123138.91225,36.63686368812199
42,0.0259346680855868,129829221035.13036,34.94363027117237
43,0.0267949296369024,105402240715.81313,35.46026333879525
44,0.0263281275539552,133958682692.94176,34.66627918788214
45,0.0318652428885022,86330712369.73743,38.36643011396368
46,0.0264508379174251,106309758842.5055,35.21792718553561
47,0.0261789785871419,158842188260.33484,34.77164014711128
48,0.0283170229171321,102202254856.98524,36.19741091354479
49,0.0307614054375497,90465743364.11768,37.70032358375434
50,0.0265056438297808,137651210121.604,34.48134153781604
51,0.0267910112008924,106047666940.0946,35.45865646442092
52,0.0308721448474938,88670453596.2472,37.754613753604566
53,0.0267922246705869,105935399989.06104,35.460535851026066
54,0.0286554363448766,97823619746.1101,36.42474099164249
55,0.0319240743971776,84860107322.99207,38.3956659184632
56,0.0259239738730718,131215798430.8202,34.94855373923216
57,0.0264299198176572,106900236612.8695,35.17901616828468
58,0.0262181532104334,158162845453.927,34.73713350303462
59,0.026483499822311,137594805096.83167,34.52093316337243
60,0.0262556281121886,152877727353.5515,34.71659751930922
61,0.0309330528613801,88450834120.21924,37.80700870841021
62,0.0260389985794728,110502197732.65636,34.925914017090214
63,0.0285056789548341,99823100474.31702,36.29659200294586
64,0.0264058271112408,106920563547.72656,35.1949531720688
65,0.0264471223480175,140083636001.25354,34.511456695159055
66,0.0264998875166092,137119216911.91212,34.48913754782332
67,0.026019345006158,112447840106.92468,34.94026781358435
68,0.0307637988957632,90640836129.40906,37.696714281391216
69,0.0283599732155074,101983562269.1444,36.22957746331421
70,0.02641736548762,106504174109.72437,35.19211265779809
71,0.0285013022178363,99919973519.49329,36.29458830097049
72,0.026233670985746,152020415751.96863,34.75721123604268
73,0.0263908812896215,107426666171.66664,35.19330710183355
74,0.0307574394353603,91350140133.2229,37.65369815050662
75,0.0264723770589355,144518598824.77075,34.479807953092234
76,0.0290419774382903,96351384735.05688,36.640304111190375
77,0.0264491694947447,146835545623.15088,34.48847814694595
78,0.0289815874189413,97724533495.52808,36.608344007428926
79,0.0262117161980126,147527836724.59985,34.77991111536368
80,0.0284817743658979,99750337367.92676,36.29961646803233
81,0.0262475360678731,143821687667.68787,34.76971434961261
82,0.0307351384874963,92193592129.65611,37.68892166594739
83,0.0265049535506302,140390682372.2074,34.46851431570832
84,0.0283739004317908,100224681740.04138,36.23613080576418
85,0.0290413001265663,96523259262.93542,36.64024948225438
86,0.0265084483672939,135566626745.11024,34.48697446333983
87,0.0260050233564696,112974410951.8816,34.94991171518577
88,0.0284808389030852,99816961343.61143,36.29977780831878
89,0.0264866067143321,142124596111.86523,34.47620739793122
90,0.0260099019132761,112825070905.68117,34.9516065294269
91,0.0264547654996036,135430653666.02087,34.55248017991714
